id,company,code,indicatorlistS,timeS,useS,timeuseS,keepS,remarkS
3584,1,100282,ลดอาการอักเสบที่ผิวหนัง,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
3585,1,100283,แก้แพ้ผื่นคัน,เช้า-กลางวัน-เย็น,ทาวันละ 3 ครั้ง,NULL,NULL,NULL
3586,1,100284,ลดอาการอักเสบที่ผิวหนัง,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
3587,1,100285,ลดอาการอักเสบที่ผิวหนัง,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
3588,1,100286,ลดอาการอักเสบที่ผิวหนัง,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
3589,1,100287,ลดอาการอักเสบที่ผิวหนัง,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
3590,1,100288,แก้แพ้ผื่นคัน,เช้า-กลางวัน-เย็น,ทาวันละ 3 ครั้ง,NULL,NULL,NULL
3591,1,100289,แก้แพ้ผื่นคัน,เช้า-กลางวัน-เย็น,ทาวันละ 3 ครั้ง,NULL,NULL,NULL
3592,1,100290,รักษาอาการคันจากเชื้อรา,เช้า-กลางวัน-เย็น,ทาวันละ 3 ครั้ง,NULL,NULL,NULL
3593,1,100291,รักษาอาการคันจากเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3594,1,100293,รักษาอาการคันจากเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3595,1,100294,รักษาอาการคันจากเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3596,1,100295,รักษาอาการคันจากเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3597,1,100296,รักษาอาการคันจากเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3598,1,100297,รักษาผิวหนังอักเสบและเชื้อแบคทีเรีย,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3599,1,100298,รักษาผิวหนังอักเสบและเชื้อแบคทีเรีย,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3600,1,100299,รักษาผิวหนังอักเสบและเชื้อแบคทีเรีย,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3601,1,100300,รักษาผิวหนังอักเสบและเชื้อแบคทีเรีย,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3602,1,100301,รักษาผิวหนังอักเสบและเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3603,1,100302,รักษาอาการคันจากเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3604,1,100303,รักษาผิวหนังอักเสบและเชื้อแบคทีเรีย,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3605,1,100304,รักษาผิวหนังอักเสบและเชื้อแบคทีเรีย,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3606,1,100305,ฆ่าเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3607,1,100306,รักษาผิวหนังอักเสบและเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3608,1,100307,รักษาผิวหนังอักเสบและเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3609,1,100308,รักษาอาการคันจากเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3610,1,100309,รักษาอาการคันจากเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3611,1,100310,รักษาผิวหนังอักเสบและเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3612,1,100311,รักษาผิวหนังอักเสบและเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3613,1,100312,รักษาอาการคันจากเชื้อราและแบคทีเรีย,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3614,1,100313,รักษาอาการคันจากเชื้อราและแบคทีเรีย,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,เก็บในอุณหภูมิห้อง,NULL
3615,1,100314,รักษาอาการคันจากเชื้อราและแบคทีเรีย,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3616,1,100315,รักษาอาการคันจากเชื้อราและแบคทีเรีย,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3617,1,100316,รักษาอาการคันจากเชื้อราและแบคทีเรีย,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3618,1,100317,รักษาอาการคันจากเชื้อราและแบคทีเรีย,เช้า-กลางวัน-เย็น,ทาวันละ 3 ครั้ง,NULL,NULL,NULL
3619,1,100318,รักษาอาการคันจากเชื้อราและแบคทีเรีย,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3620,1,100319,รักษาอาการคันจากเชื้อราและแบคทีเรีย,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3621,1,100320,ฆ่าเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3622,1,100321,ฆ่าเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3623,1,100322,ฆ่าเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3624,1,100323,ฆ่าเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3625,1,100324,รักษาแผลไฟไหม้ น้ำร้อนลวก,เช้า-กลางวัน-เย็น,ทาวันละ 3 ครั้ง,NULL,NULL,NULL
3626,1,100325,รักษาแผลไฟไหม้ น้ำร้อนลวก,เช้า-กลางวัน-เย็น,ทาวันละ 3 ครั้ง,NULL,NULL,NULL
3627,1,100326,รักษาผิวหนังอักเสบ นูนแข็ง,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
3628,1,100327,รักษาผิวหนังอักเสบ นูนแข็ง,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
3629,1,100328,รักษาผิวหนังอักเสบ นูนแข็ง,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
3630,1,100329,รักษาอาการคันจากเชื้อรา,เช้า-กลางวัน-เย็น,ทาวันละ 3 ครั้ง,NULL,NULL,NULL
3631,1,100330,ฆ่าเชื้อรา,เช้า-เย็น,NULL,NULL,NULL,กลั้วในช่องปาก
3632,1,100331,ลดอาการอักเสบที่ผิวหนัง,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
3633,1,100332,ฆ่าเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3634,1,100333,รักษาอาการคันจากเชื้อรา,เช้า-กลางวัน-เย็น-ก่อนนอน,ทาวันละ 4 ครั้ง,NULL,NULL,ใช้ติดต่อกัน 4-6 สัปดาห์
3635,1,100334,รักษาอาการคันจากเชื้อรา,เช้า-กลางวัน-เย็น-ก่อนนอน,ทาวันละ 4 ครั้ง,NULL,NULL,ใช้ติดต่อกัน 4-6 สัปดาห์
3636,1,100335,ลดอาการคันที่ผิวหนัง,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3637,1,100336,รักษาอาการคันจากเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3638,1,100337,รักษาอาการคันจากเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3639,1,100338,รักษาอาการคันจากเชื้อราและผิวหนังแข็ง,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3640,1,100339,รักษาอาการคันจากเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3641,1,100340,ฆ่าเชื้อรา,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,ทาวันละ 1 ครั้ง,NULL,NULL,NULL
3642,1,100341,ฆ่าเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3643,1,100342,ฆ่าเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3644,1,100343,ฆ่าเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3645,1,100344,ฆ่าเชื้อรา,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3646,1,100345,ลดอาการคันที่ผิวหนัง,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3647,1,100346,ลดอาการคันที่ผิวหนัง,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3648,1,100347,ลดอาการคันที่ผิวหนัง,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3649,1,100348,รักษาข้อกระดูกเสื่อม,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,พร้อมอาหาร,NULL,NULL
3650,1,100349,รักษาข้อกระดูกเสื่อม,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 ซอง,ก่อนอาหาร,NULL,ผสมน้ำ 1 แก้ว 
3651,1,100350,รักษาข้อกระดูกเสื่อม,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 ซอง,ก่อนอาหาร,NULL,ผสมน้ำ 1 แก้ว 
3652,1,100351,รักษาข้อกระดูกเสื่อม,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 ซอง,ก่อนอาหาร,NULL,ผสมน้ำ 1 แก้ว 
3653,1,100352,บำรุงกระดูก,NULL,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,วันละครั้ง ตอนเช้า
3654,1,100353,บำรุงร่างกาย ,NULL,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,วันละครั้ง ตอนเช้า
3655,1,100354,แก้ปวด ลดอักเสบ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
3656,1,100355,แก้ปวด ลดอักเสบ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
3657,1,100356,รักษาข้อกระดูกเสื่อม,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 ซอง,ก่อนอาหาร,NULL,ผสมน้ำ 1 แก้ว
3658,1,100357,บำรุงร่างกาย ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,วันละ 1 ครั้ง ตอนเช้า
3659,1,100358,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ 1-2 เม็ด,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
3660,1,100359,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ 1-2 เม็ด,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
3661,1,100360,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ 1-2 เม็ด,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
3662,1,100361,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ 1-2 เม็ด,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
3663,1,100362,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ 1-2 เม็ด,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
3664,1,100363,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ 1-2 เม็ด,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
3665,1,100364,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ 1-2 เม็ด,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
3666,1,100365,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ 1-2 เม็ด,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
3667,1,100366,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ 1-2 เม็ด,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
3668,1,100367,เสริมแคลเซียม,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ตอนเช้า
3669,1,100368,เสริมแคลเซียม,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,NULL
3670,1,100369,แก้ปวด ลดอักเสบ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
3671,1,100370,แก้ปวด ลดอักเสบ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
3672,1,100371,แก้ปวด ลดอักเสบ,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
3673,1,100372,แก้ปวด ลดอักเสบ,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
3674,1,100373,แก้ปวด ลดอักเสบ ลดไข้,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,NULL
3675,1,100374,แก้ปวด ลดอักเสบ,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
3676,1,100375,แก้ปวด ลดอักเสบ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
3677,1,100376,แก้ปวด ลดอักเสบ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
3678,1,100377,แก้ปวด ลดอักเสบ,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
3679,1,100378,แก้ปวด ลดอักเสบ,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
3680,1,100379,แก้ปวด ลดอักเสบ,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
3681,1,100380,แก้ปวด ลดอักเสบ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,NULL
3682,1,100381,แก้ปวด ลดอักเสบ,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
3683,1,100382,แก้ปวด ลดอักเสบ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,NULL
3684,1,100383,แก้ปวด ลดอักเสบ,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
3685,1,100384,แก้ปวด ลดอักเสบ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,NULL
3686,1,100385,แก้ปวด ลดอักเสบ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,NULL
3687,1,100386,แก้ปวด ลดอักเสบ,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
3688,1,100387,แก้ปวด ลดอักเสบ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
3689,1,100388,แก้ปวด ลดอักเสบ,NULL,NULL,NULL,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
3690,1,100389,แก้ปวด ลดอักเสบ,NULL,NULL,NULL,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
3691,1,100390,แก้อักเสบ ลดปวด ลดไข้,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
3692,1,100391,แก้ปวด ลดอักเสบ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
3693,1,100392,แก้ปวด ลดอักเสบ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
3694,1,100393,แก้ปวด ลดอักเสบ,NULL,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,วันละ 1 ครั้ง
3695,1,100394,แก้ปวด ลดอักเสบ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
3696,1,100395,แก้ปวด ลดอักเสบ,NULL,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,วันละ 1 ครั้ง
3697,1,100396,แก้ปวด ลดอักเสบ,NULL,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,วันละ 1 ครั้ง
3698,1,100397,แก้ปวด ลดอักเสบ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
3699,1,100398,แก้ปวด ลดอักเสบ,NULL,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,วันละ 1 ครั้ง
3700,1,100399,แก้ปวด ลดอักเสบ,NULL,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,วันละ 1 ครั้ง
3701,1,100400,แก้ปวด ลดอักเสบ,NULL,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,วันละ 1 ครั้ง
3702,1,100401,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ 1-2 เม็ด,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
3703,1,100402,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ 1-2 เม็ด,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
3704,1,100403,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ 1-2 เม็ด,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
3705,1,100404,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ 1-2 เม็ด,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
3706,1,100405,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ 1-2 เม็ด,NULL,NULL,ไม่ควรใช้ติดต่อกันเกิน…5….วัน
3707,1,100406,แก้ปวด ลดอักเสบ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
3708,1,100407,แก้ปวด ลดอักเสบ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
3709,1,100408,แก้ปวด ลดอักเสบ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
3710,1,100409,ลดไข้ บรรเทาอาการปวด,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
3711,1,100410,แก้ปวด ลดอักเสบ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,เก็บในอุณหภูมิห้อง,NULL
3712,1,100411,แก้ปวด ลดอักเสบ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,เก็บในอุณหภูมิห้อง,NULL
3713,1,100412,คลายกล้ามเนื้อ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,NULL
3714,1,100413,คลายกล้ามเนื้อ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,NULL
3715,1,100414,คลายกล้ามเนื้อ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,NULL
3716,1,100415,ลดบวม ฟกช้ำ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,NULL
3717,1,100416,ลดบวม ฟกช้ำ,เช้า-กลางวัน-เย็น,ทาวันละ 3 ครั้ง,NULL,NULL,NULL
3718,1,100417,ลดบวม ลดอักเสบ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,NULL
3719,1,100418,ลดบวม ลดอักเสบ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,NULL
3720,1,100419,แก้ปวด คลายกล้ามเนื้อ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยานี้ทำให้ง่วงนอน
3721,1,100420,แก้ปวด คลายกล้ามเนื้อ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยานี้ทำให้ง่วงนอน
3722,1,100421,แก้ปวด คลายกล้ามเนื้อ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยานี้ทำให้ง่วงนอน
3723,1,100422,แก้ปวด คลายกล้ามเนื้อ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยานี้ทำให้ง่วงนอน
3724,1,100423,รักษากรดไหลย้อน,ทุกครั้งที่มีอาการ,รับประทานครั้งละ 1-2 ซอง,NULL,NULL,NULL
3725,1,100424,รักษากรดไหลย้อน,ทุกครั้งที่มีอาการ,รับประทานครั้งละ 1-2 ซอง,NULL,NULL,NULL
3726,1,100425,ลดกรดในกระเพาะอาหาร,ทุกครั้งที่มีอาการ,รับประทานครั้งละ 1-2 ซอง,NULL,NULL,NULL
3727,1,100426,ลดกรดในกระเพาะอาหาร,ทุกครั้งที่มีอาการ,รับประทานครั้งละ 1-2 ซอง,NULL,NULL,NULL
3728,1,100427,แก้จุกเสียด แน่นท้อง ขับลม ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 2 เม็ด,หลังอาหาร,เก็บในอุณหภูมิห้อง,ใช้ติดต่อกัน 4-6 สัปดาห์
3729,1,100428,ช่วยย่อยอาหาร,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 2-4 เม็ด,หลังอาหาร,เก็บในอุณหภูมิห้อง,NULL
3730,1,100429,ลดกรดในกระเพาะอาหาร,เช้า-เย็น,รับประทานครั้งละ 2 ช้อนโต๊ะ,ก่อนอาหาร,เก็บในอุณหภูมิห้อง,เขย่าขวดก่อนรับประทาน
3731,1,100430,แก้จุกเสียด แน่นท้อง ขับลม ,เช้า-กลางวัน-เย็น-ก่อนนอน,รับประทานครั้งละ 1 ช้อนโต๊ะ,หลังอาหาร,เก็บในอุณหภูมิห้อง,เขย่าขวดก่อนรับประทาน
3732,1,100431,ลดกรด ขับลม ,เช้า-กลางวัน-เย็น-ก่อนนอน,รับประทานครั้งละ 1 ช้อนโต๊ะ,หลังอาหาร,เก็บในอุณหภูมิห้อง,เขย่าขวดก่อนรับประทาน
3733,1,100432,ลดกรด ขับลม ,เช้า-กลางวัน-เย็น-ก่อนนอน,รับประทานครั้งละ 1 ช้อนโต๊ะ,หลังอาหาร,เก็บในอุณหภูมิห้อง,เขย่าขวดก่อนรับประทาน
3734,1,100433,ลดกรด ขับลม ,เช้า-กลางวัน-เย็น-ก่อนนอน,รับประทานครั้งละ 2 ช้อนโต๊ะ,หลังอาหาร,เก็บในอุณหภูมิห้อง,เขย่าขวดก่อนรับประทาน
3735,1,100434,รักษากรดไหลย้อน,เช้า-กลางวัน-เย็น-ก่อนนอน,รับประทานครั้งละ 1 ช้อนโต๊ะ,หลังอาหาร,เก็บในอุณหภูมิห้อง,เขย่าขวดก่อนรับประทาน
3736,1,100435,ลดกรด ขับลม ,เช้า-กลางวัน-เย็น-ก่อนนอน,รับประทานครั้งละ 2 ช้อนโต๊ะ,ก่อนอาหาร,เก็บในอุณหภูมิห้อง,เขย่าขวดก่อนรับประทาน
3737,1,100436,แก้จุกเสียด แน่นท้อง ขับลม ,ทุกครั้งที่มีอาการ,รับประทานครั้งละ 1 ช้อนโต๊ะ,NULL,เก็บในอุณหภูมิห้อง,เขย่าขวดก่อนรับประทาน
3738,1,100437,รักษากรดไหลย้อน,เช้า-กลางวัน-เย็น-ก่อนนอน,รับประทานครั้งละ 1 ช้อนโต๊ะ,หลังอาหาร,เก็บในอุณหภูมิห้อง,เขย่าขวดก่อนรับประทาน
3739,1,100438,ลดกรดในกระเพาะอาหาร,เช้า-กลางวัน-เย็น-ก่อนนอน,รับประทานครั้งละ 1 ช้อนโต๊ะ,หลังอาหาร,เก็บในอุณหภูมิห้อง,เขย่าขวดก่อนรับประทาน
3740,1,100439,รักษากรดไหลย้อน,เช้า-กลางวัน-เย็น-ก่อนนอน,รับประทานครั้งละ 1 ช้อนโต๊ะ,หลังอาหาร,เก็บในอุณหภูมิห้อง,เขย่าขวดก่อนรับประทาน
